listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
40738052,Luxury Apartment @ BTS Nana & Asok (Heart of BKK),220736978,43388,"Bangkok, Thailand",within an hour,1,0.93,t,7,t,t,Vadhana,Bangkok,13.74436,100.55695,Entire condominium,Entire place,3,1,"Air conditioning, Refrigerator, Oven, Hair dryer, Dishes and silverware, Hangers, Cooking basics, Bed linens, Hot water, TV, Smoke alarm, Long term stays allowed, Carbon monoxide alarm, Wifi, Stove, Single level home, Keypad, Shampoo, Essentials, Washer, Heating, Cable TV, Dedicated workspace, Elevator, Microwave, Kitchen, Shower gel",1700,1,1125,96,10,10,10,10,10,10,t
10670207,Clean Room Convenient for Group,39526399,42210,"Bangkok, Thailand",within a day,1,,f,2,t,t,Chatu Chak,Bangkok,13.84569,100.56431,Private room in house,Private room,4,1,"Air conditioning, Dryer, Patio or balcony, Free parking on premises, Fire extinguisher, TV, Long term stays allowed, Kitchen, Shampoo, Essentials, First aid kit, Wifi",1951,1,1125,100,10,10,10,10,10,10,f
25429707,Clean Check-in My Hostel (Private 4 beds),51074483,42349,"Bangkok, Thailand",within a few hours,1,,t,4,t,f,Parthum Wan,Bangkok,13.74944,100.52745,Private room in hostel,Private room,4,1,"Air conditioning, Dryer, Shampoo, Hot water, Fire extinguisher, Refrigerator, Long term stays allowed, Washer, Hair dryer, First aid kit, Wifi",1308,1,1125,100,10,10,10,10,10,10,t
41254135,I-HOUSE LAGUNA GARDEN RCA Huai Khwang 1bedroom,323899444,43833,TH,within a day,1,0.5,t,0,t,t,Huai Khwang,Bangkok,13.74998,100.57764,Entire condominium,Entire place,4,1,"Air conditioning, Shampoo, Dedicated workspace, Gym, Wifi, Fire extinguisher, Iron, TV, Smoke alarm, Long term stays allowed, Kitchen, Washer, Hair dryer, First aid kit, Hangers, Carbon monoxide alarm, Essentials",900,1,1125,100,10,10,10,10,10,10,t
16862877,Private Cosy Family Room for 4,94488545,42623,TH,within an hour,1,,f,9,t,f,Sathon,Bangkok,13.71897,100.5377,Private room in hostel,Private room,4,1,"Cable TV, Air conditioning, Dedicated workspace, Wifi, Microwave, Lock on bedroom door, Bed linens, Paid parking off premises, Hot water, Fire extinguisher, TV, Refrigerator, Private entrance, Dishes and silverware, Garden or backyard, Long term stays allowed, Hair dryer, Host greets you, Hangers, Essentials",1050,1,1125,100,10,10,10,10,10,10,t
22025493,Lunarby~Lullaby Forest~ Aircon Private BKK airport,40911183,42225,"Bangkok, Thailand",within an hour,1,0.8,t,6,t,f,Lat Krabang,Bangkok,13.71976,100.73608,Private room in house,Private room,4,1,"Air conditioning, Free street parking, Shampoo, Dedicated workspace, Dishwasher, Lock on bedroom door, Bed linens, Free parking on premises, Refrigerator, Garden or backyard, Private entrance, Dishes and silverware, Long term stays allowed, Washer, Essentials, Hangers, Wifi",659,1,1125,100,10,10,10,10,10,10,t
32820613,#FreeAirportPickup# Luxury in BKK~Asok~MRT/BTS #H,110777021,42745,"Bangkok, Thailand",within an hour,1,,f,9,t,f,Vadhana,Bangkok,13.73841,100.56137,Entire condominium,Entire place,3,1,"Air conditioning, Patio or balcony, Refrigerator, Iron, Hair dryer, Dishes and silverware, Hangers, Cooking basics, Ethernet connection, Bed linens, Hot water, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Gym, Carbon monoxide alarm, Wifi, Extra pillows and blankets, Stove, Free parking on premises, Shampoo, Essentials, First aid kit, Cable TV, Dryer, Pool, Dedicated workspace, Elevator, Microwave, Private entrance, Kitchen, Washer",2200,1,1125,100,10,10,10,10,10,10,t
32824464,Luxury in BKK~Asok~Terminal21~Sky Pool~MRT~BTS #L,110777021,42745,"Bangkok, Thailand",within an hour,1,,f,9,t,f,Vadhana,Bangkok,13.73888,100.56144,Entire condominium,Entire place,3,1,"Air conditioning, Patio or balcony, Refrigerator, Iron, Hair dryer, Dishes and silverware, Hangers, Cooking basics, Ethernet connection, Bed linens, Hot water, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Gym, Carbon monoxide alarm, Wifi, Extra pillows and blankets, Stove, Free parking on premises, Shampoo, Essentials, First aid kit, Cable TV, Dryer, Pool, Dedicated workspace, Elevator, Microwave, Host greets you, Private entrance, Kitchen, Washer",1900,1,1125,100,10,10,10,10,10,10,t
11446679,"Aster 9 House, No.1, Sukhumvit 33",60178359,42424,"Bangkok, Thailand",within an hour,1,,f,4,t,t,Vadhana,Bangkok,13.73716,100.56808,Room in bed and breakfast,Hotel room,3,1,"Cable TV, Air conditioning, Dedicated workspace, Wifi, Iron, TV, Long term stays allowed, Shampoo, Hair dryer, Breakfast, Hangers, First aid kit, Essentials",1793,1,1125,100,10,10,10,10,10,10,f
11496230,"Aster 9 House, No.2, Sukhumvit 33",60178359,42424,"Bangkok, Thailand",within an hour,1,,f,4,t,t,Vadhana,Bangkok,13.73528,100.56988,Private room in bed and breakfast,Private room,4,1,"Cable TV, Air conditioning, Dedicated workspace, Wifi, Lock on bedroom door, Iron, TV, Long term stays allowed, Shampoo, Hair dryer, Breakfast, Hangers, First aid kit, Essentials",1793,1,1125,100,10,10,10,10,10,10,f
12116942,"Aster 9 House, No.3, Sukhumvit 33",60178359,42424,"Bangkok, Thailand",within an hour,1,,f,4,t,t,Vadhana,Bangkok,13.73586,100.56966,Private room in townhouse,Private room,4,1,"Cable TV, Air conditioning, Dedicated workspace, Wifi, Lock on bedroom door, Iron, TV, Long term stays allowed, Shampoo, Hair dryer, Breakfast, Hangers, First aid kit, Essentials",1750,1,1125,100,10,10,10,10,10,10,f
20403043,The house is comfortable,145483437,42958,"Bangkok, Thailand",within an hour,1,0,t,2,t,t,Bangkok Noi,Bangkok,13.75535,100.47111,Private room in house,Private room,3,1,"Air conditioning, Refrigerator, Iron, Dishes and silverware, Hair dryer, Hangers, Luggage dropoff allowed, Bed linens, Hot water, TV, Long term stays allowed, Wifi, Extra pillows and blankets, Lock on bedroom door, Shampoo, Essentials, Cable TV, Dedicated workspace, Microwave, Paid parking off premises, Host greets you, Washer",490,1,1125,100,10,10,10,10,10,10,f
24436425,The Alley Living Room3 : Tha Prachan,32836107,42131,"Bangkok, Thailand",within an hour,1,,f,7,t,t,Phra Nakhon,Bangkok,13.76186,100.50572,Private room in townhouse,Private room,3,1,"Air conditioning, Hair dryer, Hangers, Luggage dropoff allowed, Hot water, TV, Smoke alarm, Long term stays allowed, Wifi, Lock on bedroom door, Fire extinguisher, Shampoo, Essentials, First aid kit, Cable TV, Dryer, Dedicated workspace, Host greets you, Private entrance, Kitchen, Washer, Breakfast",1300,1,1125,100,10,10,10,10,10,10,f
29724412,Apartment45  Hostel(Bed in 4 Beds Mixed Dorm),210398751,43330,"Bangkok, Thailand",within an hour,1,0.83,t,6,t,t,Sathon,Bangkok,13.72213,100.54721,Shared room in hostel,Shared room,1,1,"Air conditioning, Dedicated workspace, Fire extinguisher, TV, Long term stays allowed, Shampoo, Hair dryer, Wifi, First aid kit, Essentials",320,1,1125,100,10,10,10,10,10,10,f
46272886,Resort-like Codo in the City,352859404,44013,"Bangkok, Bangkok, Thailand",within an hour,1,0.92,f,0,t,t,Huai Khwang,Bangkok,13.76082,100.56858,Entire condominium,Entire place,3,1,"Air conditioning, Pool, Shampoo, Dedicated workspace, Wifi, Free parking on premises, Iron, TV, Smoke alarm, Private entrance, Kitchen, Washer, Hair dryer, Gym, Long term stays allowed, Heating, Hangers, Essentials",690,1,1125,100,10,10,10,10,10,10,f
5268025,Here Hostel Bangkok/ 4-BED Mixed Dormitory Room,23521099,41952,TH,within an hour,1,,f,6,t,t,Phra Nakhon,Bangkok,13.7557,100.50449,Shared room in hostel,Shared room,16,1,"Cable TV, Air conditioning, Dryer, Shampoo, Free parking on premises, Fire extinguisher, TV, Long term stays allowed, Kitchen, Washer, Essentials, Breakfast, First aid kit, Wifi",11200,1,1125,100,10,10,10,10,10,10,t
11592844,Shared bed in the heart of Tong Lo Vibe!!,32317869,42125,"Bangkok, Thailand",within an hour,1,0.86,f,13,t,t,Vadhana,Bangkok,13.73015,100.58159,Shared room in townhouse,Shared room,1,1,"Cable TV, Air conditioning, Iron, Long term stays allowed, Shampoo, Hair dryer, Wifi, Essentials",307,1,1125,100,10,10,10,10,10,10,t
31150231,NILUX ROOM For 8 people,126897580,42846,"Bangkok, Thailand",within an hour,1,,f,10,t,t,Bangkok Yai,Bangkok,13.72777,100.47777,Private room in hostel,Private room,8,1,"Air conditioning, Iron, Hair dryer, Hangers, Room-darkening shades, Window guards, Hot water, TV, Smoke alarm, Long term stays allowed, Table corner guards, Wifi, Lock on bedroom door, Free parking on premises, Fire extinguisher, Shampoo, Essentials, Heating, First aid kit, Dryer, Outlet covers, Private entrance, Kitchen, Washer",1862,1,1125,100,10,10,10,10,10,10,t
39423858,Room for 4 with bathroom in Thai-wooden house (1C),302821293,43754,"Bangkok, Bangkok, Thailand",within an hour,1,,f,0,t,t,Phra Nakhon,Bangkok,13.75508,100.50276,Private room in house,Private room,4,1,"Air conditioning, Stove, Lock on bedroom door, Hot water, Fire extinguisher, TV, Long term stays allowed, Kitchen, Shampoo, Hair dryer, Heating, Wifi, First aid kit, Essentials",1200,1,1125,100,10,10,10,10,10,10,t
39996601,Rooftop pool gym luxury bathtube mirror 1BR @BTS,178797330,43175,"Beijing, Beijing, China",within an hour,1,0.99,t,12,t,t,Khlong Toei,Bangkok,13.72603,100.56776,Entire condominium,Entire place,4,1,"Air conditioning, Patio or balcony, Refrigerator, Iron, Hair dryer, Dishes and silverware, Hangers, Luggage dropoff allowed, Room-darkening shades, Cooking basics, Free street parking, Ethernet connection, Bed linens, Hot water, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Gym, Carbon monoxide alarm, Wifi, Extra pillows and blankets, Bathtub, Stove, Free parking on premises, Shampoo, Essentials, Cleaning before checkout, Smart lock, Pool, Dedicated workspace, Elevator, Microwave, Private entrance, Kitchen, Washer",1649,1,1125,100,10,10,10,10,10,10,t
41467300,8897@BKK Cozy Loft/Near Asoke/Airline/5min to BTS,299964391,43742,China,within an hour,1,0.94,t,8,t,t,Ratchathewi,Bangkok,13.75447,100.56364,Entire loft,Entire place,3,1,"Air conditioning, Patio or balcony, Dishes and silverware, Hair dryer, Hangers, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Wifi, Free parking on premises, Fire extinguisher, Shampoo, Essentials, Dryer, Pool, Dedicated workspace, Elevator, Private entrance, Kitchen, Washer",1088,1,1125,100,10,10,10,10,10,10,t
6262996,Cozy apt in Siam district B1-Deluxe Double BR,30263842,42093,Bangkok,within a day,1,1,f,7,t,t,Parthum Wan,Bangkok,13.75008,100.52138,Private room in serviced apartment,Private room,3,1,"Air conditioning, Iron, Hair dryer, Hangers, Luggage dropoff allowed, Hot water, TV, Smoke alarm, Long term stays allowed, Indoor fireplace, Carbon monoxide alarm, Wifi, Lock on bedroom door, Free parking on premises, Fire extinguisher, Shampoo, Essentials, Dryer, Dedicated workspace, Elevator, Hot tub, Kitchen, Washer",876,1,1125,90,10,10,10,9,8,9,f
6406880,Cozy apt in Siam district B1-Deluxe Double BR,30263842,42093,Bangkok,within a day,1,1,f,7,t,t,Parthum Wan,Bangkok,13.74999,100.52123,Private room in serviced apartment,Private room,3,1,"Air conditioning, Iron, Hair dryer, Hangers, Luggage dropoff allowed, Hot water, TV, Smoke alarm, Long term stays allowed, Indoor fireplace, Carbon monoxide alarm, Wifi, Lock on bedroom door, Free parking on premises, Fire extinguisher, Shampoo, Essentials, First aid kit, Cable TV, Dryer, Dedicated workspace, Elevator, Host greets you, Washer",904,1,1125,82,8,8,9,9,7,8,f
9438998,Most convenience  Transit to DON MUANG HOTEL,45434137,42277,"Bangkok, Thailand",within a few hours,1,1,t,4,t,f,Don Mueang,Bangkok,13.92574,100.59857,Private room in apartment,Private room,3,1,"Cable TV, Air conditioning, Dedicated workspace, Wifi, Bed linens, Free parking on premises, Hot water, Iron, TV, Fire extinguisher, Building staff, Long term stays allowed, Shampoo, Hair dryer, Hangers, First aid kit, Essentials",1103,1,1125,87,8,9,8,8,9,8,t
10911055,YOO YEN PEN SOOK hostel,56566984,42398,"Bangkok, Thailand",within a day,1,1,f,1,t,t,Chatu Chak,Bangkok,13.79688,100.55034,Shared room in bed and breakfast,Shared room,8,1,"Air conditioning, Dryer, Luggage dropoff allowed, Wifi, Microwave, Bed linens, Hot water, Fire extinguisher, Refrigerator, Dishes and silverware, Kitchen, Shampoo, Hair dryer, Long term stays allowed, Breakfast, Washer, Hangers, First aid kit, Essentials",360,1,1125,90,9,10,9,9,9,9,t
12549371,Renovated Loft style condo in BKK,68011832,42480,"Bangkok, Thailand",within a day,1,1,t,1,t,t,Huai Khwang,Bangkok,13.77201,100.58818,Private room in apartment,Private room,4,1,"Air conditioning, Lockbox, Elevator, Bed linens, Free parking on premises, Hot water, Iron, TV, Long term stays allowed, Kitchen, Shampoo, Hair dryer, Washer, Hangers, Wifi",591,1,1125,87,9,8,9,9,8,9,f
12997006,Cozy apt in Siam district B2-Deluxe Twin BR,30263842,42093,Bangkok,within a day,1,1,f,7,t,t,Phaya Thai,Bangkok,13.77901,100.54025,Private room in serviced apartment,Private room,3,1,"Air conditioning, Iron, Hair dryer, Hangers, Luggage dropoff allowed, Hot water, TV, Smoke alarm, Long term stays allowed, Indoor fireplace, Carbon monoxide alarm, Wifi, Lock on bedroom door, Free parking on premises, Fire extinguisher, Shampoo, Essentials, Cable TV, Dryer, Dedicated workspace, Elevator, Washer",866,1,1125,72,7,8,9,7,6,7,f
18191329,HOFT 5 mins fro BTS -Silom/Samyan/Siam/4bed 3,121527000,42813,TH,within a day,1,1,t,10,t,f,Bang Rak,Bangkok,13.72789,100.52345,Shared room in hostel,Shared room,4,1,"Air conditioning, Free parking on premises, Long term stays allowed, Shampoo, Hair dryer, Breakfast, Wifi, Essentials",350,1,1125,90,9,9,9,9,9,9,t
22617603,SENSE OF SWEET 1BR/ 20 FL./ POOL & GYM/ WIFI,55866552,42393,"Bangkok, Thailand",within a few hours,1,1,t,10,t,t,Huai Khwang,Bangkok,13.7561,100.57476,Entire condominium,Entire place,4,1,"Air conditioning, Patio or balcony, Refrigerator, Iron, Hair dryer, Dishes and silverware, Hangers, Luggage dropoff allowed, Cooking basics, Bed linens, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Carbon monoxide alarm, Wifi, Extra pillows and blankets, Stove, Fire extinguisher, Shampoo, Essentials, Cable TV, Dryer, Pool, Dedicated workspace, Elevator, Microwave, Kitchen, Washer",990,1,1125,86,9,9,9,9,9,9,t
30897743,ONLY 10 min walk BTS Ari / BAANNUENG @ari5[Suite],183921210,43202,"Bangkok, Thailand",within a few hours,1,1,f,5,t,f,Phaya Thai,Bangkok,13.78078,100.53972,Room in hotel,Private room,4,1,"Carbon monoxide alarm, Air conditioning, Dedicated workspace, Wifi, Lock on bedroom door, Free parking on premises, Fire extinguisher, TV, Smoke alarm, Private entrance, Long term stays allowed, Shampoo, Hair dryer, Building staff, Hangers, First aid kit, Essentials",2400,1,1125,90,9,9,10,9,7,9,f
33727469,Resort Condo Near Rod Fai Night Market Srinakarin1,228163394,43433,"Bangkok, Thailand",within a few hours,1,1,t,3,t,f,Pra Wet,Bangkok,13.69563,100.64561,Entire condominium,Entire place,3,1,"Air conditioning, Patio or balcony, Refrigerator, Dishes and silverware, Hair dryer, Hangers, Free street parking, Cooking basics, Hot water, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Gym, Wifi, Free parking on premises, Coffee maker, Fire extinguisher, Shampoo, Essentials, Heating, Pool, Elevator, Microwave, Kitchen, Washer",850,1,1125,90,10,9,9,9,10,9,f
33801686,Resort Condo Near Rod Fai Night Market Srinakarin2,228163394,43433,"Bangkok, Thailand",within a few hours,1,1,t,3,t,f,Pra Wet,Bangkok,13.69754,100.64564,Entire condominium,Entire place,3,1,"Air conditioning, Refrigerator, Dishes and silverware, Hair dryer, Hangers, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Wifi, Free parking on premises, Fire extinguisher, Shampoo, Essentials, Heating, Pool, Elevator, Microwave, Kitchen, Washer",850,1,1125,100,9,9,7,8,10,9,f
41485268,Free Pick up/New House/Near BKK airport,320907629,43824,"Waipahu, Hawaii, United States",within a few hours,1,1,f,0,t,t,Lat Krabang,Bangkok,13.72255,100.7257,Entire house,Entire place,6,1,"Air conditioning, Refrigerator, Iron, Dishes and silverware, Hair dryer, Free street parking, Cooking basics, Hot water, TV, Smoke alarm, Long term stays allowed, Wifi, Free parking on premises, Coffee maker, Shampoo, Essentials, Heating, First aid kit, Dedicated workspace, Microwave, Private entrance, Kitchen, Breakfast",840,1,1125,80,7,9,7,7,8,9,t
18192395,HOFT 5 mins from BTS -Silom/Samyan/Siam/ 8bed 1,121527000,42813,TH,within a day,1,1,t,10,t,f,Bang Rak,Bangkok,13.7283,100.52328,Shared room in hostel,Shared room,8,1,"Air conditioning, Free parking on premises, Long term stays allowed, Kitchen, Shampoo, Essentials, Wifi",326,1,1125,92,10,9,9,10,9,9,t
23950493,Merge Hostel (Private Room 2Queen beds Dhatarath),179505193,43179,TH,within a day,1,1,f,26,t,t,Pom Prap Sattru Phai,Bangkok,13.74303,100.51051,Private room in bed and breakfast,Private room,4,1,"Air conditioning, Dryer, Shampoo, Dedicated workspace, Lock on bedroom door, Hot water, Fire extinguisher, Private entrance, Building staff, Kitchen, Washer, Hair dryer, Long term stays allowed, Breakfast, Wifi, First aid kit, Essentials",1500,1,1125,100,8,10,8,10,6,6,f
25767714,Zeds Room 203,101433266,42669,"Los Angeles, California, United States",within a few hours,1,1,f,6,t,f,Phra Nakhon,Bangkok,13.76342,100.49885,Private room in townhouse,Private room,3,1,"Extra pillows and blankets, Air conditioning, Luggage dropoff allowed, Patio or balcony, Dedicated workspace, Wifi, Lock on bedroom door, Bed linens, Paid parking off premises, Hot water, Fire extinguisher, TV, Private entrance, Long term stays allowed, Keypad, Shampoo, Hair dryer, Hangers, First aid kit, Essentials",1350,1,1125,95,10,10,9,10,9,9,f
30428861,Beautiful room at Town area BTS Saphan Taksin,17320385,41817,"Bangkok, Thailand",within a few hours,1,1,t,11,t,t,Bang Rak,Bangkok,13.72108,100.51621,Private room in apartment,Private room,3,1,"Air conditioning, Refrigerator, Hair dryer, Hangers, Luggage dropoff allowed, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Carbon monoxide alarm, Wifi, Lock on bedroom door, Fire extinguisher, Crib, Building staff, Shampoo, Essentials, First aid kit, Pool, Dedicated workspace, Elevator",1400,1,1125,83,8,9,8,10,9,8,t
31296943,Day dream apartments Bangkok room 302,191477654,43245,"Bangkok, Thailand",within a few hours,1,1,t,7,t,t,Ratchathewi,Bangkok,13.75987,100.54018,Private room in condominium,Private room,1,1,"Extra pillows and blankets, Cable TV, Air conditioning, Dedicated workspace, Microwave, Lock on bedroom door, Bed linens, Hot water, Refrigerator, TV, Smoke alarm, Long term stays allowed, Shampoo, Essentials, Hangers, Luggage dropoff allowed, Wifi",708,1,1125,92,10,9,9,10,10,9,t
